id,municipality_code,municipality,bairro,residents,resident_workers,jobs,lon,lat
RES_0300,3301702,Duque de Caxias,Municipal total,2678,987,0,-43.303241,-22.7839519993257
RES_0301,3301702,Duque de Caxias,Municipal total,1852,700,0,-43.297777,-22.7944569993254
RES_0302,3301702,Duque de Caxias,Municipal total,1825,657,0,-43.297975,-22.7904629993255
RES_0303,3301702,Duque de Caxias,Municipal total,1524,542,0,-43.300288,-22.7831699993257
RES_0304,3301702,Duque de Caxias,Municipal total,1253,439,0,-43.317726,-22.7871259993256
RES_0305,3301702,Duque de Caxias,Municipal total,2760,979,0,-43.313573,-22.7893189993256
RES_0306,3301702,Duque de Caxias,Municipal total,6966,2559,0,-43.312976,-22.7827469993257
RES_0307,3301702,Duque de Caxias,Municipal total,1573,553,0,-43.308062,-22.7974259993253
RES_0308,3301702,Duque de Caxias,Municipal total,566,205,0,-43.308014,-22.7909389993255
RES_0309,3301702,Duque de Caxias,Municipal total,2362,833,0,-43.306107,-22.7827769993257
RES_0310,3301702,Duque de Caxias,Municipal total,4709,1753,0,-43.309893,-22.7958229993254
RES_0311,3301702,Duque de Caxias,Municipal total,1995,770,0,-43.307865,-22.7945029993254
RES_0312,3301702,Duque de Caxias,Municipal total,363,135,0,-43.307866,-22.7948059993254
RES_0313,3301702,Duque de Caxias,Municipal total,4413,1651,0,-43.327185,-22.7958519993254
RES_0314,3301702,Duque de Caxias,Municipal total,4154,1498,0,-43.326822,-22.7896489993255
RES_0315,3301702,Duque de Caxias,Municipal total,2116,782,0,-43.326705,-22.7852019993256
RES_0316,3301702,Duque de Caxias,Municipal total,7551,2926,0,-43.322144,-22.7975469993254
RES_0317,3301702,Duque de Caxias,Municipal total,8246,3008,0,-43.320443,-22.7902099993255
RES_0318,3301702,Duque de Caxias,Municipal total,1255,468,0,-43.322358,-22.7845919993257
RES_0319,3301702,Duque de Caxias,Municipal total,1945,757,0,-43.314819,-22.7973049993254
RES_0320,3301702,Duque de Caxias,Municipal total,872,326,0,-43.315203,-22.7922709993255
RES_0321,3301702,Duque de Caxias,Municipal total,1359,494,0,-43.328776,-22.8010309993253
RES_0322,3301702,Duque de Caxias,Municipal total,1714,645,0,-43.327312,-22.7998219993253
RES_0323,3301702,Duque de Caxias,Municipal total,944,356,0,-43.316869,-22.7948279993254
RES_0324,3301702,Duque de Caxias,Municipal total,3166,1207,0,-43.313911,-22.7946999993254
RES_0325,3301702,Duque de Caxias,Municipal total,2620,997,0,-43.326492,-22.7819089993257
RES_0326,3301702,Duque de Caxias,Municipal total,1583,607,0,-43.326992,-22.7776829993258
RES_0327,3301702,Duque de Caxias,Municipal total,5690,2128,0,-43.319988,-22.7815969993257
RES_0328,3301702,Duque de Caxias,Municipal total,2447,927,0,-43.319866,-22.7772259993258
RES_0329,3301702,Duque de Caxias,Municipal total,390,135,0,-43.316799,-22.7809209993257
RES_0330,3301702,Duque de Caxias,Municipal total,334,122,0,-43.323893,-22.7786009993258
RES_0331,3301702,Duque de Caxias,Municipal total,1382,532,0,-43.319002,-22.7749399993259
RES_0332,3301702,Duque de Caxias,Municipal total,1264,489,0,-43.32116,-22.7787229993258
RES_0333,3301702,Duque de Caxias,Municipal total,2326,854,0,-43.320575,-22.7776819993258
RES_0334,3301702,Duque de Caxias,Municipal total,357,124,0,-43.317118,-22.7771829993258
RES_0335,3301702,Duque de Caxias,Municipal total,10253,3824,0,-43.312912,-22.7754059993259
RES_0336,3301702,Duque de Caxias,Municipal total,2150,804,0,-43.311135,-22.768879999326
RES_0337,3301702,Duque de Caxias,Municipal total,1077,419,0,-43.308119,-22.7725859993259
RES_0338,3301702,Duque de Caxias,Municipal total,2956,1100,0,-43.307226,-22.7673339993261
RES_0339,3301702,Duque de Caxias,Municipal total,549,200,0,-43.317388,-22.7726769993259
RES_0340,3301702,Duque de Caxias,Municipal total,1255,459,0,-43.327715,-22.7727319993259
RES_0341,3301702,Duque de Caxias,Municipal total,4747,1800,0,-43.327034,-22.7673469993261
RES_0342,3301702,Duque de Caxias,Municipal total,1925,741,0,-43.325924,-22.7626109993262
RES_0343,3301702,Duque de Caxias,Municipal total,8068,3069,0,-43.321059,-22.7677369993261
RES_0344,3301702,Duque de Caxias,Municipal total,6190,2350,0,-43.320658,-22.7611219993262
RES_0345,3301702,Duque de Caxias,Municipal total,253,101,0,-43.317677,-22.7567589993263
RES_0346,3301702,Duque de Caxias,Municipal total,2826,1086,0,-43.312584,-22.7655839993261
RES_0347,3301702,Duque de Caxias,Municipal total,5119,1968,0,-43.314071,-22.7609109993262
RES_0348,3301702,Duque de Caxias,Municipal total,1916,734,0,-43.314299,-22.7553769993263
RES_0349,3301702,Duque de Caxias,Municipal total,28,11,0,-43.328525,-22.7561869993263
RES_0350,3301702,Duque de Caxias,Municipal total,899,331,0,-43.318608,-22.771789999326
RES_0351,3301702,Duque de Caxias,Municipal total,923,339,0,-43.324669,-22.7738369993259
RES_0352,3301702,Duque de Caxias,Municipal total,394,150,0,-43.32739,-22.771223999326
RES_0353,3301702,Duque de Caxias,Municipal total,1625,588,0,-43.310016,-22.7599569993262
RES_0354,3301702,Duque de Caxias,Municipal total,2671,997,0,-43.310906,-22.7546059993264
RES_0355,3301702,Duque de Caxias,Municipal total,4386,1620,0,-43.306457,-22.7602549993262
RES_0356,3301702,Duque de Caxias,Municipal total,6666,2443,0,-43.305206,-22.7539749993264
RES_0357,3301702,Duque de Caxias,Municipal total,924,368,0,-43.30322,-22.7490149993265
RES_0358,3301702,Duque de Caxias,Municipal total,1765,664,0,-43.29632,-22.7585789993263
RES_0359,3301702,Duque de Caxias,Municipal total,6471,2394,0,-43.297831,-22.7524859993264
RES_0360,3301702,Duque de Caxias,Municipal total,1904,736,0,-43.298304,-22.7495589993265
RES_0361,3301702,Duque de Caxias,Municipal total,201,73,0,-43.28561,-22.7647089993261
RES_0362,3301702,Duque de Caxias,Municipal total,2824,1072,0,-43.291136,-22.7541169993264
RES_0363,3301702,Duque de Caxias,Municipal total,501,193,0,-43.293411,-22.7482409993265
RES_0364,3301702,Duque de Caxias,Municipal total,749,293,0,-43.282478,-22.7649539993261
RES_0365,3301702,Duque de Caxias,Municipal total,4652,1842,0,-43.281134,-22.7604249993262
RES_0366,3301702,Duque de Caxias,Municipal total,1765,699,0,-43.281231,-22.7549579993263
RES_0367,3301702,Duque de Caxias,Municipal total,4266,1666,0,-43.275177,-22.7601859993262
RES_0368,3301702,Duque de Caxias,Municipal total,1670,647,0,-43.27664,-22.7540429993264
RES_0369,3301702,Duque de Caxias,Municipal total,788,299,0,-43.278774,-22.7504699993265
RES_0370,3301702,Duque de Caxias,Municipal total,1292,447,0,-43.275126,-22.7503529993264
RES_0371,3301702,Duque de Caxias,Municipal total,117,37,0,-43.308048,-22.7505999993264
RES_0372,3301702,Duque de Caxias,Municipal total,1256,512,0,-43.278633,-22.7663159993261
RES_0373,3301702,Duque de Caxias,Municipal total,301,110,0,-43.276249,-22.7647329993261
RES_0374,3301702,Duque de Caxias,Municipal total,1329,489,0,-43.290351,-22.7514609993264
RES_0375,3301702,Duque de Caxias,Municipal total,612,231,0,-43.271631,-22.7564169993263
RES_0376,3301702,Duque de Caxias,Municipal total,135,51,0,-43.292188,-22.7551399993263
RES_0377,3301702,Duque de Caxias,Municipal total,337,123,0,-43.281182,-22.7515109993264
RES_0378,3301702,Duque de Caxias,Municipal total,3399,1240,0,-43.304457,-22.7734259993259
RES_0379,3301702,Duque de Caxias,Municipal total,4351,1624,0,-43.303417,-22.768110999326
RES_0380,3301702,Duque de Caxias,Municipal total,1382,513,0,-43.302279,-22.7621389993262
RES_0381,3301702,Duque de Caxias,Municipal total,3997,1467,0,-43.297797,-22.7727399993259
RES_0382,3301702,Duque de Caxias,Municipal total,9551,3571,0,-43.297731,-22.7675269993261
RES_0383,3301702,Duque de Caxias,Municipal total,6327,2356,0,-43.298517,-22.7603309993262
RES_0384,3301702,Duque de Caxias,Municipal total,1260,473,0,-43.299614,-22.7556319993263
RES_0385,3301702,Duque de Caxias,Municipal total,4138,1602,0,-43.292215,-22.7667649993261
RES_0386,3301702,Duque de Caxias,Municipal total,3991,1498,0,-43.291128,-22.7605889993262
RES_0387,3301702,Duque de Caxias,Municipal total,467,180,0,-43.300312,-22.7642199993261
RES_0388,3301702,Duque de Caxias,Municipal total,2281,828,0,-43.30344,-22.7797399993258
RES_0389,3301702,Duque de Caxias,Municipal total,3004,1111,0,-43.30397,-22.7768329993258
RES_0390,3301702,Duque de Caxias,Municipal total,5572,2061,0,-43.296066,-22.7809509993257
RES_0391,3301702,Duque de Caxias,Municipal total,5505,1995,0,-43.297033,-22.7761109993259
RES_0392,3301702,Duque de Caxias,Municipal total,1095,386,0,-43.292329,-22.7796719993258
RES_0393,3301702,Duque de Caxias,Municipal total,5662,2121,0,-43.29008,-22.7747119993259
RES_0394,3301702,Duque de Caxias,Municipal total,1694,621,0,-43.289428,-22.770069999326
RES_0395,3301702,Duque de Caxias,Municipal total,1305,578,0,-43.283566,-22.7883629993256
RES_0396,3301702,Duque de Caxias,Municipal total,1021,392,0,-43.325882,-22.7518469993264
RES_0397,3301702,Duque de Caxias,Municipal total,4281,1620,0,-43.32615,-22.7473939993265
RES_0398,3301702,Duque de Caxias,Municipal total,1310,499,0,-43.326586,-22.7384209993267
RES_0399,3301702,Duque de Caxias,Municipal total,472,186,0,-43.326979,-22.7344429993268
RES_0400,3301702,Duque de Caxias,Municipal total,1412,523,0,-43.322574,-22.7516619993264
RES_0401,3301702,Duque de Caxias,Municipal total,8267,3164,0,-43.322498,-22.7472169993265
RES_0402,3301702,Duque de Caxias,Municipal total,4747,1822,0,-43.321041,-22.7398349993267
RES_0403,3301702,Duque de Caxias,Municipal total,333,129,0,-43.324618,-22.7343419993268
RES_0404,3301702,Duque de Caxias,Municipal total,2282,844,0,-43.3161,-22.7438319993266
RES_0405,3301702,Duque de Caxias,Municipal total,638,225,0,-43.316209,-22.7419189993266
RES_0406,3301702,Duque de Caxias,Municipal total,334,121,0,-43.311116,-22.7500699993265
RES_0407,3301702,Duque de Caxias,Municipal total,1928,704,0,-43.312616,-22.7471829993265
RES_0408,3301702,Duque de Caxias,Municipal total,827,328,0,-43.308969,-22.7482679993265
RES_0409,3301702,Duque de Caxias,Municipal total,544,222,0,-43.321226,-22.7458939993265
RES_0410,3301702,Duque de Caxias,Municipal total,883,321,0,-43.325368,-22.7428379993266
RES_0411,3301702,Duque de Caxias,Municipal total,1200,491,0,-43.326164,-22.7415509993267
RES_0412,3301702,Duque de Caxias,Municipal total,1688,618,0,-43.312569,-22.7447489993266
RES_0413,3301702,Duque de Caxias,Municipal total,1376,513,0,-43.326438,-22.7300139993269
RES_0414,3301702,Duque de Caxias,Municipal total,795,322,0,-43.325298,-22.7242349993271
RES_0415,3301702,Duque de Caxias,Municipal total,926,346,0,-43.318819,-22.7361359993268
RES_0416,3301702,Duque de Caxias,Municipal total,4542,1706,0,-43.321372,-22.7318959993269
RES_0417,3301702,Duque de Caxias,Municipal total,6227,2319,0,-43.321514,-22.724859999327
RES_0418,3301702,Duque de Caxias,Municipal total,986,367,0,-43.310743,-22.7435139993266
RES_0419,3301702,Duque de Caxias,Municipal total,4663,1741,0,-43.313308,-22.7389029993267
RES_0420,3301702,Duque de Caxias,Municipal total,2780,1040,0,-43.314526,-22.7325909993268
RES_0421,3301702,Duque de Caxias,Municipal total,1149,418,0,-43.315965,-22.726151999327
RES_0422,3301702,Duque de Caxias,Municipal total,472,170,0,-43.308561,-22.7445539993266
RES_0423,3301702,Duque de Caxias,Municipal total,1559,590,0,-43.307947,-22.7411849993267
RES_0424,3301702,Duque de Caxias,Municipal total,88,33,0,-43.282942,-22.6443309993289
RES_0425,3301702,Duque de Caxias,Municipal total,757,294,0,-43.315507,-22.7310909993269
RES_0426,3301702,Duque de Caxias,Municipal total,1393,548,0,-43.313264,-22.7307899993269
RES_0427,3301702,Duque de Caxias,Municipal total,85,35,0,-43.325172,-22.7218769993271
RES_0428,3301702,Duque de Caxias,Municipal total,1107,419,0,-43.323623,-22.7215199993271
RES_0429,3301702,Duque de Caxias,Municipal total,802,326,0,-43.324107,-22.7200169993271
RES_0430,3301702,Duque de Caxias,Municipal total,271,99,0,-43.3164,-22.7398629993267
RES_0431,3301702,Duque de Caxias,Municipal total,222,82,0,-43.317997,-22.7213309993271
RES_0432,3301702,Duque de Caxias,Municipal total,4317,1602,0,-43.320045,-22.7177289993272
RES_0433,3301702,Duque de Caxias,Municipal total,725,268,0,-43.31888,-22.7133459993273
RES_0434,3301702,Duque de Caxias,Municipal total,4385,1676,0,-43.312877,-22.7232669993271
RES_0435,3301702,Duque de Caxias,Municipal total,6029,2333,0,-43.312849,-22.7190319993272
RES_0436,3301702,Duque de Caxias,Municipal total,280,100,0,-43.307834,-22.7396729993267
RES_0437,3301702,Duque de Caxias,Municipal total,5252,2016,0,-43.304421,-22.7312949993269
RES_0438,3301702,Duque de Caxias,Municipal total,1844,694,0,-43.304973,-22.724664999327
RES_0439,3301702,Duque de Caxias,Municipal total,845,327,0,-43.30867,-22.7207429993271
RES_0440,3301702,Duque de Caxias,Municipal total,359,135,0,-43.299435,-22.7283939993269
RES_0441,3301702,Duque de Caxias,Municipal total,940,360,0,-43.299019,-22.726953999327
RES_0442,3301702,Duque de Caxias,Municipal total,551,200,0,-43.306963,-22.7453329993266
RES_0443,3301702,Duque de Caxias,Municipal total,254,89,0,-43.300532,-22.7330299993268
RES_0444,3301702,Duque de Caxias,Municipal total,1427,570,0,-43.304983,-22.7224969993271
RES_0445,3301702,Duque de Caxias,Municipal total,174,64,0,-43.300854,-22.726417999327
RES_0446,3301702,Duque de Caxias,Municipal total,6142,2310,0,-43.312925,-22.7103199993274
RES_0447,3301702,Duque de Caxias,Municipal total,982,406,0,-43.308383,-22.7135359993273
RES_0448,3301702,Duque de Caxias,Municipal total,7297,2820,0,-43.305838,-22.7097799993274
RES_0449,3301702,Duque de Caxias,Municipal total,2528,975,0,-43.304224,-22.7049319993275
RES_0450,3301702,Duque de Caxias,Municipal total,1054,408,0,-43.301119,-22.7141179993273
RES_0451,3301702,Duque de Caxias,Municipal total,4313,1636,0,-43.298583,-22.7087199993274
RES_0452,3301702,Duque de Caxias,Municipal total,3070,1205,0,-43.299504,-22.7009739993276
RES_0453,3301702,Duque de Caxias,Municipal total,626,225,0,-43.291764,-22.7069239993275
RES_0454,3301702,Duque de Caxias,Municipal total,1461,544,0,-43.293676,-22.7012339993276
RES_0455,3301702,Duque de Caxias,Municipal total,875,325,0,-43.292332,-22.6977779993277
RES_0456,3301702,Duque de Caxias,Municipal total,1338,528,0,-43.299845,-22.7037139993275
RES_0457,3301702,Duque de Caxias,Municipal total,349,135,0,-43.290484,-22.6997779993276
RES_0458,3301702,Duque de Caxias,Municipal total,414,158,0,-43.27980799687499,-22.70913965
RES_0459,3301702,Duque de Caxias,Municipal total,571,222,0,-43.279056,-22.7046339993275
RES_0460,3301702,Duque de Caxias,Municipal total,805,316,0,-43.283119,-22.6967279993277
RES_0461,3301702,Duque de Caxias,Municipal total,1395,532,0,-43.27318,-22.7080059993274
RES_0462,3301702,Duque de Caxias,Municipal total,1940,748,0,-43.277128,-22.7014859993276
RES_0463,3301702,Duque de Caxias,Municipal total,1284,495,0,-43.272247,-22.6983819993277
RES_0464,3301702,Duque de Caxias,Municipal total,339,122,0,-43.267113,-22.7095559993274
RES_0465,3301702,Duque de Caxias,Municipal total,3328,1277,0,-43.26839,-22.7011699993276
RES_0466,3301702,Duque de Caxias,Municipal total,1125,409,0,-43.261409,-22.7073609993274
RES_0467,3301702,Duque de Caxias,Municipal total,217,77,0,-43.231868,-22.7046399993275
RES_0468,3301702,Duque de Caxias,Municipal total,315,118,0,-43.224451,-22.7067329993274
RES_0469,3301702,Duque de Caxias,Municipal total,119,49,0,-43.229774,-22.7054409993275
RES_0470,3301702,Duque de Caxias,Municipal total,374,135,0,-43.2744,-22.7073329993275
RES_0471,3301702,Duque de Caxias,Municipal total,613,226,0,-43.274988,-22.7008439993276
RES_0472,3301702,Duque de Caxias,Municipal total,3508,1341,0,-43.273601,-22.7035329993275
RES_0473,3301702,Duque de Caxias,Municipal total,147,56,0,-43.28240770621194,-22.706223899999998
RES_0474,3301702,Duque de Caxias,Municipal total,503,199,0,-43.325184,-22.6779679993281
RES_0475,3301702,Duque de Caxias,Municipal total,181,73,0,-43.324796,-22.6744329993282
RES_0476,3301702,Duque de Caxias,Municipal total,478,176,0,-43.319067,-22.6573229993286
RES_0477,3301702,Duque de Caxias,Municipal total,163,60,0,-43.313496,-22.7050389993275
RES_0478,3301702,Duque de Caxias,Municipal total,739,283,0,-43.305991,-22.7014569993276
RES_0479,3301702,Duque de Caxias,Municipal total,338,127,0,-43.30514,-22.6945389993277
RES_0480,3301702,Duque de Caxias,Municipal total,38,14,0,-43.307423,-22.6799229993281
RES_0481,3301702,Duque de Caxias,Municipal total,1574,626,0,-43.304264,-22.6804039993281
RES_0482,3301702,Duque de Caxias,Municipal total,1291,491,0,-43.305508,-22.6733529993282
RES_0483,3301702,Duque de Caxias,Municipal total,2050,745,0,-43.296427,-22.6953279993277
RES_0484,3301702,Duque de Caxias,Municipal total,2095,769,0,-43.298852,-22.6877159993279
RES_0485,3301702,Duque de Caxias,Municipal total,1140,453,0,-43.299479,-22.6785159993281
RES_0486,3301702,Duque de Caxias,Municipal total,1413,556,0,-43.30035,-22.6730009993282
RES_0487,3301702,Duque de Caxias,Municipal total,263,105,0,-43.295484,-22.6691559993283
RES_0488,3301702,Duque de Caxias,Municipal total,1114,422,0,-43.290337,-22.685807999328
RES_0489,3301702,Duque de Caxias,Municipal total,2650,1001,0,-43.290568,-22.681433999328
RES_0490,3301702,Duque de Caxias,Municipal total,2032,790,0,-43.291334,-22.6760239993282
RES_0491,3301702,Duque de Caxias,Municipal total,377,144,0,-43.287337,-22.6699199993283
RES_0492,3301702,Duque de Caxias,Municipal total,242,93,0,-43.293063,-22.683868999328
RES_0493,3301702,Duque de Caxias,Municipal total,270,104,0,-43.292646,-22.6763079993282
RES_0494,3301702,Duque de Caxias,Municipal total,1525,594,0,-43.280833,-22.6873189993279
RES_0495,3301702,Duque de Caxias,Municipal total,2075,833,0,-43.281709,-22.6801939993281
RES_0496,3301702,Duque de Caxias,Municipal total,1235,494,0,-43.280815,-22.6763889993282
RES_0497,3301702,Duque de Caxias,Municipal total,1150,435,0,-43.276637,-22.6954549993277
RES_0498,3301702,Duque de Caxias,Municipal total,523,205,0,-43.273486,-22.6887729993279
RES_0499,3301702,Duque de Caxias,Municipal total,3595,1395,0,-43.275871,-22.6802799993281
RES_0500,3301702,Duque de Caxias,Municipal total,4299,1667,0,-43.275733,-22.6742129993282
RES_0501,3301702,Duque de Caxias,Municipal total,707,308,0,-43.265559,-22.6959589993277
RES_0502,3301702,Duque de Caxias,Municipal total,2452,960,0,-43.266712,-22.6877489993279
RES_0503,3301702,Duque de Caxias,Municipal total,1018,419,0,-43.260957,-22.6989299993276
RES_0504,3301702,Duque de Caxias,Municipal total,5435,2154,0,-43.259304,-22.6945859993277
RES_0505,3301702,Duque de Caxias,Municipal total,5104,1899,0,-43.258917,-22.6872409993279
RES_0506,3301702,Duque de Caxias,Municipal total,2869,1097,0,-43.252659,-22.7000229993276
RES_0507,3301702,Duque de Caxias,Municipal total,3724,1423,0,-43.251822,-22.6946139993277
RES_0508,3301702,Duque de Caxias,Municipal total,4221,1616,0,-43.252919,-22.6883549993279
RES_0509,3301702,Duque de Caxias,Municipal total,338,118,0,-43.245938,-22.7002369993276
RES_0510,3301702,Duque de Caxias,Municipal total,153,56,0,-43.240408,-22.6998789993276
RES_0511,3301702,Duque de Caxias,Municipal total,3323,1301,0,-43.242343,-22.6936839993277
RES_0512,3301702,Duque de Caxias,Municipal total,240,83,0,-43.242086,-22.6893979993278
RES_0513,3301702,Duque de Caxias,Municipal total,1182,444,0,-43.233914,-22.7000169993276
RES_0514,3301702,Duque de Caxias,Municipal total,5419,2082,0,-43.238094,-22.6950179993277
RES_0515,3301702,Duque de Caxias,Municipal total,948,353,0,-43.238713,-22.6881189993279
