id,municipality_code,census_population,age_15_59_measured_or_suppression_proxy,census_municipal_employment_calibrated
RES_0708,3301702,349,221.0,137
RES_0709,3301702,2738,1793.0,1113
RES_0710,3301702,57,38.0,24
RES_0711,3301702,1329,883.0697390094241,548
RES_0712,3301702,1883,1213.0,753
RES_0713,3301702,3505,2365.0,1468
RES_0714,3301702,1768,1108.36,688
RES_0715,3301702,473,295.0,183
RES_0716,3301702,2980,1943.4579155486513,1207
RES_0717,3301702,6,3.8519420002478624,2
RES_0718,3301702,800,520.0,323
RES_0719,3301702,38,24.395632668236463,15
RES_0720,3301702,33,21.185681001363243,13
RES_0721,3301702,85,54.569178336844715,34
RES_0722,3301702,9,5.777913000371793,4
RES_0723,3301702,394,243.0,151
RES_0724,3301702,119,76.3968496715826,47
RES_0725,3301702,211,137.0,85
RES_0726,3301702,74,45.74157303370786,28
RES_0727,3301702,283,175.0,109
RES_0728,3301702,101,70.0,43
RES_0729,3301702,9,5.777913000371793,4
RES_0730,3301702,163,99.0,61
RES_0731,3301702,47,30.173545668608256,19
RES_0732,3301702,137,89.0,55
RES_0733,3301702,127,75.0,47
RES_0734,3301702,63,40.445391002602555,25
RES_0735,3301702,142,87.0,54
RES_0736,3301702,40,25.7196261682243,16
RES_0737,3301702,297,190.37362637362637,118
RES_0738,3301702,68,43.65534266947577,27
RES_0739,3301801,124,81.0,58
RES_0740,3301801,17,9.425,7
RES_0741,3301801,26,16.056440843941957,11
RES_0742,3301850,966,618.0,377
RES_0743,3301850,379,247.0,151
RES_0744,3301850,681,465.0,284
RES_0745,3301850,2402,1565.0,955
RES_0746,3301850,540,350.0,213
RES_0747,3301850,660,426.0,260
RES_0748,3301850,540,343.0,209
RES_0749,3301850,221,143.0,87
RES_0750,3301850,380,241.0,147
RES_0751,3301850,1,0.6374014518772929,0
RES_0752,3301850,541,329.0,201
RES_0753,3301850,304,180.0,110
RES_0754,3301850,240,160.0,98
RES_0755,3301850,273,169.0,103
RES_0756,3301850,252,155.0,95
RES_0757,3301850,427,272.0,166
RES_0758,3301850,510,322.4182692307692,197
RES_0759,3301850,516,316.0,193
RES_0760,3301850,873,541.0,330
RES_0761,3301850,423,262.0,160
RES_0762,3301850,185,118.0,72
RES_0763,3301850,7,4.461810163141051,3
RES_0764,3301850,233,130.0,79
RES_0765,3301850,291,176.39931153184162,108
RES_0766,3301850,476,294.0,179
RES_0767,3301850,318,182.0,111
RES_0768,3301850,10,6.374014518772929,4
RES_0769,3301850,46,33.0,20
RES_0770,3301850,360,234.0,143
RES_0771,3301850,10,6.374014518772929,4
RES_0772,3301850,278,172.0,105
RES_0773,3301850,20,12.748029037545859,8
RES_0774,3301850,14,8.923620326282101,5
RES_0775,3301850,36,22.946452267582544,14
RES_0776,3301850,30,20.206349206349202,12
RES_0777,3301900,981,662.0,418
RES_0778,3301900,387,242.0,153
RES_0779,3301900,4248,2780.0,1756
RES_0780,3301900,3886,2535.0,1602
RES_0781,3301900,194,126.0,80
RES_0782,3301900,2325,1525.0,963
RES_0783,3301900,2528,1606.0,1015
RES_0784,3301900,283,176.0,111
RES_0785,3301900,252,161.0,102
RES_0786,3301900,609,397.0,251
RES_0787,3301900,936,617.0,390
RES_0788,3301900,299,204.0,129
RES_0789,3301900,2907,2110.0,1333
RES_0790,3301900,2798,1813.0,1145
RES_0791,3301900,158,94.0,59
RES_0792,3301900,510,312.0,197
RES_0793,3301900,497,328.0,207
RES_0794,3301900,525,339.0,214
RES_0795,3301900,19,12.229014775001687,8
RES_0796,3301900,1377,947.0,598
RES_0797,3301900,466,314.0,198
RES_0798,3301900,802,504.0,318
RES_0799,3301900,645,451.0,285
RES_0800,3301900,1608,1098.0,694
RES_0801,3301900,15,9.654485348685542,6
RES_0802,3301900,620,408.0,258
RES_0803,3301900,74,49.61832061068702,31
RES_0804,3301900,57,35.24838709677418,22
RES_0805,3301900,532,350.0,221
RES_0806,3301900,397,241.0,152
RES_0807,3301900,152,102.0,64
RES_0808,3301900,866,541.0,342
RES_0809,3301900,925,591.0,373
RES_0810,3301900,369,231.0,146
RES_0811,3301900,707,418.0,264
RES_0812,3301900,7113,4563.0,2883
RES_0813,3301900,566,356.0,225
RES_0814,3301900,509,326.0,206
RES_0815,3301900,3971,2510.9604684120236,1586
RES_0816,3301900,1782,1132.12307931088,715
RES_0817,3301900,222,133.0799559223694,84
RES_0818,3301900,4,2.5745294263161447,2
RES_0819,3301900,197,118.28726471315807,75
RES_0820,3301900,1781,1169.4757505565926,739
RES_0821,3301900,1775,1225.0,774
RES_0822,3301900,1193,696.0,440
RES_0823,3301900,470,310.42148559606,196
RES_0824,3301900,434,288.4611529266082,182
RES_0825,3301900,1130,722.0,456
RES_0826,3301900,291,185.0,117
RES_0827,3301900,3426,2215.0,1399
RES_0828,3301900,55,35.39977961184699,22
RES_0829,3301900,2344,1532.0,968
RES_0830,3301900,2722,1790.0,1131
RES_0831,3301900,16,10.298117705264579,7
RES_0832,3301900,705,476.0,301
RES_0833,3301900,348,225.0,142
RES_0834,3301900,223,150.0,95
RES_0835,3301900,1006,637.0,402
RES_0836,3301900,1101,711.0,449
RES_0837,3301900,2897,1845.0,1166
RES_0838,3301900,1261,803.0,507
RES_0839,3301900,1470,940.0,594
RES_0840,3301900,2234,1363.0,861
RES_0841,3301900,1811,1159.0,732
RES_0842,3301900,2990,1970.0,1245
RES_0843,3301900,538,357.0,226
RES_0844,3301900,258,169.50542649605325,107
RES_0845,3301900,139,90.0,57
RES_0846,3301900,983,658.0,416
RES_0847,3301900,386,255.0,161
RES_0848,3301900,1749,1058.2290147750018,669
RES_0849,3301900,105,65.0,41
RES_0850,3301900,1791,1154.0,729
RES_0851,3301900,425,249.0,157
RES_0852,3301900,799,508.0,321
RES_0853,3301900,426,277.0,175
RES_0854,3301900,288,194.0,123
RES_0855,3301900,1010,661.0,418
RES_0856,3301900,766,496.0,313
RES_0857,3301900,1737,1104.0,697
RES_0858,3301900,803,520.0,329
RES_0859,3301900,1063,687.0,434
RES_0860,3301900,2047,1325.0,837
RES_0861,3301900,174,115.0,73
RES_0862,3301900,833,537.0,339
RES_0863,3301900,349,241.0,152
RES_0864,3301900,1080,705.0,445
RES_0865,3301900,2271,1448.0,915
RES_0866,3301900,670,445.0,281
RES_0867,3301900,110,69.0,44
RES_0868,3301900,117,75.0,47
RES_0869,3301900,155,103.0,65
RES_0870,3301900,1656,1097.0,693
RES_0871,3301900,1178,748.0,473
RES_0872,3301900,20,12.872647131580724,8
RES_0873,3301900,36,23.1707648368453,15
RES_0874,3301900,38,25.0,16
RES_0875,3301900,342,217.0,137
RES_0876,3301900,822,543.0,343
RES_0877,3301900,1011,654.0,413
RES_0878,3301900,234,154.2615737513212,97
RES_0879,3301900,829,535.0,338
RES_0880,3301900,689,438.0,277
RES_0881,3301900,205,135.0,85
RES_0882,3301900,780,496.0,313
RES_0883,3301900,827,626.1924708210584,396
RES_0884,3301900,292,217.0,137
RES_0885,3301900,191,112.0,71
RES_0886,3301900,1907,1191.0,752
RES_0887,3301900,803,549.0,347
RES_0888,3301900,370,225.0,142
RES_0889,3301900,384,240.0,152
RES_0890,3301900,160,109.0,69
RES_0891,3301900,100,62.0,39
RES_0892,3301900,141,84.0,53
RES_0893,3301900,428,275.0,174
RES_0894,3301900,1388,865.0,546
RES_0895,3301900,411,258.0,163
RES_0896,3301900,158,98.0,62
RES_0897,3301900,38,24.458029550003374,15
RES_0898,3301900,124,73.67619133289855,47
RES_0899,3301900,16,10.298117705264579,7
RES_0900,3301900,27,17.378073627633974,11
RES_0901,3301900,149,95.90122113027638,61
RES_0902,3301900,196,118.0,75
RES_0903,3301900,53,34.112514898688914,22
RES_0904,3301900,18,11.58538241842265,7
RES_0905,3301900,444,286.0,181
RES_0906,3301900,434,246.0,155
RES_0907,3301900,194,111.0,70
RES_0908,3301900,81,52.13422088290193,33
RES_0909,3301900,192,129.0,81
RES_0910,3301900,56,36.04341196842603,23
RES_0911,3301900,1391,896.0,566
RES_0912,3301900,1986,1260.0,796
RES_0913,3301900,136,83.0,52
RES_0914,3301900,693,431.0,272
RES_0915,3301900,1470,966.0,610
RES_0916,3301900,616,406.0,256
RES_0917,3301900,2010,1221.0,771
RES_0918,3301900,379,241.0,152
RES_0919,3301900,220,117.0,74
RES_0920,3301900,774,441.0,279
RES_0921,3301900,411,263.0,166
RES_0922,3301900,16,10.298117705264579,6
RES_0923,3301900,705,423.4580295500034,268
RES_0924,3301900,1017,647.4580295500034,409
RES_0925,3301900,656,398.0,251
RES_0926,3301900,553,341.0,215
RES_0927,3301900,2954,1857.0,1173
RES_0928,3301900,335,230.0,145
RES_0929,3301900,69,44.0,28
RES_0930,3301900,2170,1416.0,895
RES_0931,3301900,500,320.0,202
RES_0932,3301900,3,1.9308970697371084,1
RES_0933,3301900,10,6.436323565790362,4
RES_0934,3301900,113,66.0,42
RES_0935,3301900,306,199.0,126
RES_0936,3301900,181,109.0,69
RES_0937,3301900,10,6.436323565790362,4
RES_0938,3301900,693,426.0,269
RES_0939,3301900,353,216.0,136
RES_0940,3301900,64,41.192470821058315,26
RES_0941,3301900,2,1.2872647131580723,1
RES_0942,3301900,494,312.0,197
RES_0943,3301900,554,329.0,208
RES_0944,3301900,439,279.0,176
RES_0945,3301900,3660,2393.0,1512
RES_0946,3301900,837,615.0,389
RES_0947,3301900,436,303.0,191
RES_0948,3301900,3003,1925.0,1216
RES_0949,3301900,3088,2075.0,1311
RES_0950,3301900,99,59.0,37
RES_0951,3301900,165,102.0,64
RES_0952,3301900,166,108.0,68
RES_0953,3301900,1108,696.0,440
RES_0954,3301900,693,468.0,296
RES_0955,3301900,160,120.0,76
RES_0956,3301900,390,253.0,160
RES_0957,3301900,1278,860.0,543
RES_0958,3301900,1500,1015.9308970697371,642
RES_0959,3301900,348,223.0,141
RES_0960,3301900,3105,1971.0,1245
RES_0961,3301900,413,248.0,157
RES_0962,3301900,900,554.0,350
RES_0963,3301900,520,326.0,206
RES_0964,3301900,1060,712.0,450
RES_0965,3301900,2313,1421.0,898
RES_0966,3301900,2812,1788.0,1130
RES_0967,3301900,1129,728.0799559223694,460
RES_0968,3301900,854,537.0,339
RES_0969,3301900,81,55.0,35
RES_0970,3301900,2349,1576.0,996
RES_0971,3301900,2364,1487.0,939
RES_0972,3301900,413,272.0,172
RES_0973,3301900,532,345.0,218
RES_0974,3301900,3336,2329.0,1471
RES_0975,3301900,3274,2054.0,1298
RES_0976,3301900,570,344.0,217
RES_0977,3301900,2409,1559.0,985
RES_0978,3301900,2761,1784.0,1127
RES_0979,3301900,166,109.0,69
RES_0980,3301900,487,301.0,190
RES_0981,3301900,435,269.0,170
RES_0982,3301900,384,247.0,156
RES_0983,3301900,54,34.756147255267955,22
RES_0984,3301900,744,488.0,308
RES_0985,3301900,3178,1983.0,1253
RES_0986,3301900,2100,1336.0,844
RES_0987,3301900,1995,1301.0,822
RES_0988,3301900,1798,1144.0,723
RES_0989,3301900,455,326.0,206
RES_0990,3301900,66,42.47973553421639,27
RES_0991,3301900,203,115.26541554959786,73
RES_0992,3301900,44,26.5983606557377,17
RES_0993,3301900,9,5.792691209211325,4
RES_0994,3301900,322,210.0,133
RES_0995,3301900,465,269.0,170
RES_0996,3301900,1268,826.0,522
RES_0997,3301900,227,131.0,83
RES_0998,3301900,410,264.0,167
RES_0999,3301900,14,9.010852992106507,6
RES_1000,3301900,84,55.0,35
RES_1001,3301900,37,23.014084507042252,15
RES_1002,3301900,772,502.0,317
RES_1003,3301900,105,67.0,42
RES_1004,3301900,322,203.0,128
RES_1005,3301900,1049,687.5962354105292,434
RES_1006,3301900,73,46.98516203026964,30
RES_1007,3301900,492,308.0,195
RES_1008,3301900,57,43.0,27
RES_1009,3301900,317,189.0,119
RES_1010,3301900,1305,772.0,488
RES_1011,3301900,275,168.0,106
RES_1012,3301900,375,236.0,149
RES_1013,3301900,20,12.872647131580724,8
RES_1014,3301900,996,637.0,402
RES_1015,3301900,214,122.0,77
RES_1016,3301900,343,200.74529426316144,127
RES_1017,3301900,170,105.0,66
RES_1018,3301900,60,38.61794139474217,24
RES_1019,3301900,21,13.516279488159759,9
RES_1020,3301900,1,0.6436323565790362,0
RES_1021,3301900,8,5.149058852632289,3
RES_1022,3301900,12,12.0,8
RES_1023,3301900,30,19.308970697371084,12
RES_1024,3301900,101,63.0,40
RES_1025,3301900,29,18.169398907103815,11
RES_1026,3301900,2,1.1612903225806428,1
RES_1027,3301900,31,19.95260305395012,13
RES_1028,3302007,363,201.0,125
RES_1029,3302007,85,56.0,35
RES_1030,3302007,598,373.0,232
RES_1031,3302007,301,172.36217893466645,107
RES_1032,3302007,147,87.0,54
RES_1033,3302007,1190,708.0,439
RES_1034,3302007,38,24.17627995173246,15
RES_1035,3302007,1219,703.0,436
RES_1036,3302007,63,33.0,20
RES_1037,3302007,229,128.0,79
RES_1038,3302007,37,23.540062058265818,15
RES_1039,3302007,33,20.99519048439924,13
RES_1040,3302007,668,366.0,227
RES_1041,3302007,720,413.0,256
RES_1042,3302007,603,326.0,202
RES_1043,3302007,1815,1116.0,693
RES_1044,3302007,102,60.0,37
RES_1045,3302007,1802,1082.0,672
RES_1046,3302007,400,246.0,153
RES_1047,3302007,201,121.0,75
RES_1048,3302007,22,13.996793656266162,9
RES_1049,3302007,530,343.0,213
RES_1050,3302007,325,195.0,121
RES_1051,3302007,37,25.0,16
RES_1052,3302007,165,108.0,67
RES_1053,3302007,179,117.0,73
RES_1054,3302007,38,27.0,17
RES_1055,3302007,1056,672.0,417
RES_1056,3302007,1774,1177.0,731
RES_1057,3302007,1256,823.0,511
RES_1058,3302007,26,16.541665230132736,10
RES_1059,3302007,438,298.0,185
RES_1060,3302007,407,258.0,160
RES_1061,3302007,1690,1101.0,683
RES_1062,3302007,1503,1035.0,642
RES_1063,3302007,1990,1227.0,762
RES_1064,3302007,593,368.0,228
RES_1065,3302007,19,12.08813997586623,7
RES_1066,3302007,36,22.903844164799175,14
RES_1067,3302007,255,182.0,113
RES_1068,3302007,3046,1971.0,1223
RES_1069,3302007,2238,1464.0,909
RES_1070,3302007,1041,644.0,400
RES_1071,3302007,735,434.0,269
RES_1072,3302007,1294,825.0,512
RES_1073,3302007,30,19.086536803999312,12
RES_1074,3302007,370,232.0,144
RES_1075,3302007,4174,2692.0,1671
RES_1076,3302007,4061,2623.0,1628
RES_1077,3302007,1330,893.0,554
RES_1078,3302007,889,571.0,354
RES_1079,3302007,55,32.0,20
RES_1080,3302007,4,2.544871573866575,2
RES_1081,3302007,790,521.0,323
RES_1082,3302007,3561,2274.0,1412
RES_1083,3302007,4604,2903.0,1802
RES_1084,3302007,2234,1478.0,917
RES_1085,3302007,1578,984.0,611
RES_1086,3302007,597,390.0,242
RES_1087,3302007,68,37.0,23
RES_1088,3302007,500,295.0,183
RES_1089,3302007,1591,982.2612135838649,610
RES_1090,3302007,5029,3103.0,1926
RES_1091,3302007,2663,1731.0,1075
RES_1092,3302007,361,200.0,124
RES_1093,3302007,460,280.1810894673332,174
RES_1094,3302007,21,13.360575762799519,8
RES_1095,3302007,291,166.0,103
RES_1096,3302007,885,572.0,355
RES_1097,3302007,2435,1499.540062058266,931
RES_1098,3302007,3673,2332.0,1448
RES_1099,3302007,2479,1649.0,1024
RES_1100,3302007,1382,897.0,557
RES_1101,3302007,296,180.0,112
RES_1102,3302007,2449,1650.0,1024
RES_1103,3302007,4422,2946.0,1829
RES_1104,3302007,4203,2720.0,1688
RES_1105,3302007,2290,1522.0,945
RES_1106,3302007,2270,1451.0,901
RES_1107,3302007,843,531.0,330
RES_1108,3302007,1090,712.0,442
RES_1109,3302007,1299,830.0,515
RES_1110,3302007,1712,1089.0,676
RES_1111,3302007,1419,831.0,516
RES_1112,3302007,1435,926.0,575
RES_1113,3302007,2662,1728.0,1073
RES_1114,3302007,255,154.0,96
RES_1115,3302007,35,18.0,11
RES_1116,3302007,1458,902.0,560
RES_1117,3302007,41,26.08493363213239,16
RES_1118,3302007,18,11.451922082399587,7
RES_1119,3302007,74,48.0,30
RES_1120,3302007,30,19.086536803999312,12
RES_1121,3302007,320,212.0,132
RES_1122,3302007,181,105.0,65
RES_1123,3302007,117,72.0,45
RES_1124,3302007,550,343.0,213
RES_1125,3302007,27,17.17788312359938,11
RES_1126,3302007,235,152.0,94
RES_1127,3302007,349,232.0,144
RES_1128,3302007,863,558.0,346
RES_1129,3302007,1023,674.0,418
RES_1130,3302007,894,583.0,362
RES_1131,3302007,613,392.0,243
RES_1132,3302007,1228,763.0,474
RES_1133,3302007,393,244.0,151
RES_1134,3302007,544,346.0,215
RES_1135,3302007,278,169.0,105
RES_1136,3302007,330,201.0,125
RES_1137,3302007,387,260.0,161
RES_1138,3302007,240,153.0,95
RES_1139,3302007,317,218.0,135
RES_1140,3302007,183,115.0,71
RES_1141,3302007,267,172.0,107
RES_1142,3302007,207,125.0,78
RES_1143,3302007,523,309.0,192
RES_1144,3302007,455,265.0,164
RES_1145,3302007,20,12.724357869332874,8
RES_1146,3302007,81,51.53364937079814,32
RES_1147,3302007,62,39.44550939493191,24
RES_1148,3302007,114,67.0,42
RES_1149,3302007,50,31.810894673332186,20
RES_1150,3302007,49,30.0,19
RES_1151,3302007,61,38.80929150146527,24
RES_1152,3302007,123,77.0,48
RES_1153,3302270,1483,1053.0,484
RES_1154,3302270,641,399.0,183
RES_1155,3302270,1446,1011.0,465
RES_1156,3302270,226,154.0,71
RES_1157,3302270,547,371.0,170
RES_1158,3302270,698,482.0264008561247,222
RES_1159,3302270,1291,863.0,397
RES_1160,3302270,540,358.1216557628446,165
RES_1161,3302270,895,567.0,261
RES_1162,3302270,1191,790.0,363
RES_1163,3302270,581,359.0,165
RES_1164,3302270,808,522.0,240
RES_1165,3302270,1022,650.0,299
RES_1166,3302270,580,353.0,162
RES_1167,3302270,695,497.0,228
RES_1168,3302270,700,531.0,244
RES_1169,3302270,4342,2824.0,1298
RES_1170,3302270,2178,1413.0,649
RES_1171,3302270,2252,1526.0,701
RES_1172,3302270,564,342.0,157
RES_1173,3302270,153,110.0,51
RES_1174,3302270,1708,1438.0,661
RES_1175,3302270,1473,1059.0,487
RES_1176,3302270,114,76.0,35
RES_1177,3302270,715,449.0,206
RES_1178,3302270,526,399.0,183
RES_1179,3302270,1223,813.0,374
RES_1180,3302270,845,563.0,259
RES_1181,3302270,1192,763.0,351
RES_1182,3302270,455,314.0,144
RES_1183,3302270,3354,2184.0,1004
RES_1184,3302270,443,290.0,133
RES_1185,3302270,2705,1769.0,813
RES_1186,3302270,2353,1496.0,687
RES_1187,3302270,604,387.0,178
RES_1188,3302270,93,63.0,29
RES_1189,3302270,895,558.0,256
RES_1190,3302270,186,113.0,52
RES_1191,3302270,47,30.835891042684878,14
RES_1192,3302270,370,205.0,94
RES_1193,3302270,687,407.0,187
RES_1194,3302270,1627,1010.0,464
RES_1195,3302270,1938,1299.0,597
RES_1196,3302270,513,309.0,142
RES_1197,3302270,828,548.0,252
RES_1198,3302270,337,213.0,98
RES_1199,3302270,2643,1680.0,772
RES_1200,3302270,1572,1044.0,480
RES_1201,3302270,2495,1598.0,734
RES_1202,3302270,1431,926.0,426
RES_1203,3302270,1128,732.0,336
RES_1204,3302270,1388,894.0,411
RES_1205,3302270,1138,723.0,332
RES_1206,3302270,1145,718.0,330
RES_1207,3302270,546,340.0,156
RES_1208,3302270,179,126.0,58
RES_1209,3302270,321,219.0,101
RES_1210,3302270,941,649.0,298
RES_1211,3302270,2233,1531.0,704
RES_1212,3302270,475,303.0,139
RES_1213,3302270,1805,1179.0,542
RES_1214,3302270,644,421.0,193
RES_1215,3302270,696,498.0,229
RES_1216,3302270,2286,1523.0,700
RES_1217,3302270,477,333.0,153
RES_1218,3302270,3287,2076.0,954
RES_1219,3302270,555,358.0,165
RES_1220,3302270,831,522.0,240
RES_1221,3302270,4748,3080.183802032193,1415
RES_1222,3302270,562,351.0,161
RES_1223,3302270,1421,932.2936419501109,428
RES_1224,3302270,477,296.0,136
RES_1225,3302270,672,405.0,186
RES_1226,3302270,38,24.931145949404794,11
RES_1227,3302270,657,403.0,185
RES_1228,3302270,270,163.0,75
RES_1229,3302270,252,172.0,79
RES_1230,3302270,292,181.0,83
RES_1231,3302270,363,203.0,93
RES_1232,3302270,396,235.0,108
RES_1233,3302270,503,323.0,148
RES_1234,3302270,662,401.0,184
RES_1235,3302270,799,488.0,224
RES_1236,3302270,609,361.0,166
RES_1237,3302270,1363,860.0,395
RES_1238,3302270,46,31.0,14
RES_1239,3302270,58,38.05280171224942,17
RES_1240,3302270,750,552.0,254
RES_1241,3302270,148,85.0,39
RES_1242,3302270,526,319.0,147
RES_1243,3302270,758,563.0,259
RES_1244,3302270,1202,828.0,380
RES_1245,3302270,164,96.0,44
RES_1246,3302270,58,38.05280171224942,17
RES_1247,3302270,19,12.465572974702397,6
RES_1248,3302270,77,50.518374686951816,23
RES_1249,3302270,351,215.9575468055295,99
RES_1250,3302270,207,130.0,60
RES_1251,3302270,140,83.0,38
RES_1252,3302270,100,65.60827881422314,30
RES_1253,3302270,401,278.0,128
RES_1254,3302270,537,333.0,153
RES_1255,3302270,30,19.68248364426694,9
RES_1256,3302270,7,4.59257951699562,2
RES_1257,3302270,104,68.23260996679207,31
RES_1258,3302270,242,159.0,73
RES_1259,3302502,256,156.0,92
RES_1260,3302502,42,26.629386197392133,16
RES_1261,3302502,231,132.0,78
RES_1262,3302502,83,47.0,28
RES_1263,3302502,599,362.0,214
RES_1264,3302502,449,273.0,161
RES_1265,3302502,519,345.0,204
RES_1266,3302502,219,136.0,80
RES_1267,3302502,376,243.0,144
RES_1268,3302502,332,197.0,116
RES_1269,3302502,684,407.0,241
RES_1270,3302502,4,2.536132018799251,1
RES_1271,3302502,329,224.0,132
RES_1272,3302502,972,607.0,359
RES_1273,3302502,695,425.0,251
RES_1274,3302502,91,69.0,41
RES_1275,3302502,177,108.0,64
RES_1276,3302502,427,273.82518816919327,162
RES_1277,3302502,1007,648.0,383
RES_1278,3302502,1403,918.0,543
RES_1279,3302502,501,312.0,184
RES_1280,3302502,2003,1253.0,741
RES_1281,3302502,2396,1450.0,857
RES_1282,3302502,4793,3101.0,1833
RES_1283,3302502,1210,784.0,463
RES_1284,3302502,306,199.0,118
RES_1285,3302502,944,607.0,359
RES_1286,3302502,379,220.0,130
RES_1287,3302502,1394,892.0,527
RES_1288,3302502,1941,1218.0,720
RES_1289,3302502,1974,1197.0,707
RES_1290,3302502,1873,1188.0,702
RES_1291,3302502,540,327.0,193
RES_1292,3302502,400,245.0,145
RES_1293,3302502,1281,825.0,488
RES_1294,3302502,1968,1233.0,729
RES_1295,3302502,770,489.0,289
RES_1296,3302502,1830,1448.0,856
RES_1297,3302502,856,542.7322520230397,321
RES_1298,3302502,2907,1837.0,1086
RES_1299,3302502,812,527.0,311
RES_1300,3302502,521,337.0,199
RES_1301,3302502,24,15.216792112795504,9
RES_1302,3302502,835,543.0,321
RES_1303,3302502,395,220.0,130
RES_1304,3302502,102,64.6713664793809,38
RES_1305,3302502,572,359.0,212
RES_1306,3302502,721,457.0,270
RES_1307,3302502,471,314.11889112689494,186
RES_1308,3302502,51,32.33568323969045,19
RES_1309,3302502,129,76.0,45
RES_1310,3302502,249,158.0,93
RES_1311,3302502,565,361.0,213
RES_1312,3302502,323,187.0,110
RES_1313,3302502,620,397.0,235
RES_1314,3302502,1232,829.0,490
RES_1315,3302502,488,320.0,189
RES_1316,3302502,254,150.0,89
RES_1317,3302502,195,128.0,76
RES_1318,3302502,584,393.0,232
RES_1319,3302502,476,307.0,181
RES_1320,3302502,150,89.0,53
RES_1321,3302502,443,287.0,170
RES_1322,3302502,542,344.0,203
RES_1323,3302502,5,3.1701650234990635,2
RES_1324,3302502,938,541.0,320
RES_1325,3302502,594,321.0,190
RES_1326,3302502,1076,644.0,381
RES_1327,3302502,321,196.0,116
RES_1328,3302502,43,27.263419202091946,16
RES_1329,3302502,1548,905.0,535
RES_1330,3302502,330,185.0,109
RES_1331,3302502,868,474.0,280
RES_1332,3302502,2488,1472.0,870
RES_1333,3302502,574,338.0,200
RES_1334,3302502,620,358.0,212
RES_1335,3302502,432,246.0,145
RES_1336,3302502,426,258.0,152
RES_1337,3302502,387,247.0,146
RES_1338,3302502,1656,1008.0,596
RES_1339,3302502,1804,1062.0,628
RES_1340,3302502,80,40.0,24
RES_1341,3302502,301,176.0,104
RES_1342,3302502,211,137.0,81
RES_1343,3302502,125,71.0,42
RES_1344,3302502,1355,808.0,478
RES_1345,3302502,1838,1119.0,661
RES_1346,3302502,67,42.480211314887455,25
RES_1347,3302502,256,139.0,82
RES_1348,3302502,1085,616.0,364
RES_1349,3302502,1495,910.0,538
RES_1350,3302502,4,2.536132018799251,1
RES_1351,3302502,197,128.0,76
RES_1352,3302502,478,263.0,155
RES_1353,3302502,688,416.0,246
RES_1354,3302502,106,60.0,35
RES_1355,3302502,7,4.438231032898689,3
RES_1356,3302502,136,77.0,45
RES_1357,3302502,1218,720.0,426
RES_1358,3302502,349,207.0,122
RES_1359,3302502,83,53.0,31
RES_1360,3302502,161,79.0,47
RES_1361,3302502,847,484.0,286
RES_1362,3302502,1202,692.0,409
