id,road_connector_m,over_1500m
RES_0150,47.284377821343725,False
RES_0151,47.3875423895606,False
RES_0152,8.793227071514986,False
RES_0153,13.61804645413063,False
RES_0154,38.01095150719846,False
RES_0155,13.049939285248591,False
RES_0156,2.9736074022252765,False
RES_0157,19.420392651726175,False
RES_0158,10.179834405339799,False
RES_0159,17.78541956058976,False
RES_0160,16.343827428296713,False
RES_0161,26.4072409703031,False
RES_0162,22.631497235636957,False
RES_0163,16.888198570624127,False
RES_0164,45.68636523694546,False
RES_0165,23.756938908079995,False
RES_0166,34.06678047155343,False
RES_0167,48.535870506447374,False
RES_0168,14.46040356401098,False
RES_0169,17.74677973725668,False
RES_0170,62.812233060489355,False
RES_0171,20.623652505727314,False
RES_0172,57.50567650922783,False
RES_0173,9.637046374625656,False
RES_0174,2.223743662833727,False
RES_0175,29.141559805161442,False
RES_0176,4.651635461908867,False
RES_0177,20.659642923231132,False
RES_0178,7.707901061857732,False
RES_0179,24.769069922010143,False
RES_0180,15.378180704622048,False
RES_0181,1.9918146581118972,False
RES_0182,20.62896950823548,False
RES_0183,22.42630229954983,False
RES_0184,25.578706117740612,False
RES_0185,18.8484047052902,False
RES_0186,5.684565038654386,False
RES_0187,48.76473298916623,False
RES_0188,25.691658427335575,False
RES_0189,3.9373800815468756,False
RES_0190,36.58372924120999,False
RES_0191,32.09835945829401,False
RES_0192,25.559404843348805,False
RES_0193,29.012888073578004,False
RES_0194,8.160439762542849,False
RES_0195,12.797385595054665,False
RES_0196,39.544175783404675,False
RES_0197,38.38651471308016,False
RES_0198,23.88546525339496,False
RES_0199,48.465596043910814,False
RES_0200,8.803736859460281,False
RES_0201,6.958454156552822,False
RES_0202,25.025122908928715,False
RES_0203,5.084750267831279,False
RES_0204,24.413112687086432,False
RES_0205,21.85612695826945,False
RES_0206,30.850740418858546,False
RES_0207,3.4640440197990254,False
RES_0208,9.457556062316273,False
RES_0209,43.012741386974696,False
RES_0210,49.38242151503108,False
RES_0211,19.931297438007757,False
RES_0212,10.782600474999454,False
RES_0213,105.97001356269621,False
RES_0214,55.19609027977763,False
RES_0215,14.757729039016708,False
RES_0216,3.2588144804459898,False
RES_0217,42.89256029733219,False
RES_0218,28.048838005438576,False
RES_0219,104.88593413722512,False
RES_0220,11.391118733912386,False
RES_0221,43.38746491678337,False
RES_0222,13.029637235682477,False
RES_0223,16.014149988646402,False
RES_0224,9.631572730374822,False
RES_0225,5.098248479303506,False
RES_0226,16.79561639114287,False
RES_0227,21.659857982003267,False
RES_0228,17.59064841517036,False
RES_0229,20.24587038462512,False
RES_0230,44.88296284144368,False
RES_0231,8.358596269104929,False
RES_0232,20.102583480156426,False
RES_0233,7.2633713783952185,False
RES_0234,20.375428780206526,False
RES_0235,5.815619586335813,False
RES_0236,9.92997904546123,False
RES_0237,22.194463803642968,False
RES_0238,42.24141849161824,False
RES_0239,23.729951992761475,False
RES_0240,8.367386186050835,False
RES_0241,10.743531969459978,False
RES_0242,12.429597635497144,False
RES_0243,41.99452673241267,False
RES_0244,13.599429769175375,False
RES_0245,2.0052974075641776,False
RES_0246,5.808581825967152,False
RES_0247,23.512180509298208,False
RES_0248,15.590649610615431,False
RES_0249,8.418900627360754,False
RES_0250,19.379625572998513,False
RES_0251,7.165274127824719,False
RES_0252,56.40213501693613,False
RES_0253,40.5236484278171,False
RES_0254,6.982063312011765,False
RES_0255,11.438995947103901,False
RES_0256,18.86654027923756,False
RES_0257,11.49435100111172,False
RES_0258,22.38866524969778,False
RES_0259,36.28630898266915,False
RES_0260,62.860466645281164,False
RES_0261,52.20650929212359,False
RES_0262,19.383320185541375,False
RES_0263,72.82836153133289,False
RES_0264,25.823164425788857,False
RES_0265,77.93705838384709,False
RES_0266,37.73083610815956,False
RES_0267,33.71822831384986,False
RES_0268,1.573991483766103,False
RES_0269,4.900357714553159,False
RES_0270,4.562110080119752,False
RES_0271,14.933875503888437,False
